timestamp,kontrol_mota,factor,error_traj,delta_v,yaw,distancia
1.7689e+09,nbs,2.5,68.0556,205.466,245,2.55
1.7689e+09,nbs,2.5,68.0556,205.466,245,2.55
1.7689e+09,nbs,2.5,68.0556,205.466,245,2.55
1.7689e+09,nbs,2.5,68.3333,205.583,246,2.55
1.7689e+09,nbs,2.5,68.3333,205.583,246,2.55
1.7689e+09,nbs,2.5,68.3333,205.583,246,2.55
1.7689e+09,nbs,2.5,68.3333,205.583,246,2.55
1.7689e+09,nbs,2.5,68.3333,205.583,246,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.6111,205.698,247,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,68.8889,205.811,248,2.55
1.7689e+09,nbs,2.5,69.1667,205.923,249,2.55
1.7689e+09,nbs,2.5,69.1667,205.923,249,2.55
1.7689e+09,nbs,2.5,69.4444,206.031,250,2.55
1.7689e+09,nbs,2.5,69.4444,206.031,250,2.55
1.7689e+09,nbs,2.5,69.7222,206.138,251,2.55
1.7689e+09,nbs,2.5,69.7222,206.138,251,2.55
1.7689e+09,nbs,2.5,69.7222,206.138,251,2.55
1.7689e+09,nbs,2.5,69.7222,206.138,251,2.55
1.7689e+09,nbs,2.5,69.7222,206.138,251,2.55
1.7689e+09,nbs,2.5,70,206.245,252,2.55
1.7689e+09,nbs,2.5,70,206.245,252,2.55
1.7689e+09,nbs,2.5,70,206.245,252,2.55
1.7689e+09,nbs,2.5,70,206.245,252,2.55
1.7689e+09,nbs,2.5,70,206.245,252,2.55
